type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,general_knowledge,psychology,social_psychology,What is groupthink?,"Groupthink is a pattern in which a group's desire for harmony and agreement leads to poor decisions, because members suppress doubts and fail to consider alternatives critically.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,cognitive_biases,What is the fundamental attribution error?,"The fundamental attribution error is the tendency to explain other people's behavior by their personality while underestimating the influence of the situation. For example, assuming a driver who cuts you off is rude rather than in an emergency.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,cognitive_biases,What is the halo effect?,"The halo effect is a cognitive bias in which a positive impression of one quality of a person, such as attractiveness, influences judgments about their other qualities, such as intelligence or kindness.",beginner,en,facts_yaml,facts
qna,general_knowledge,psychology,social_psychology,What is a self-fulfilling prophecy?,"A self-fulfilling prophecy is a belief or expectation that causes itself to come true because it influences behavior. For example, a teacher's high expectations of a student can lead the student to perform better.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,research_methods,What is the nocebo effect?,"The nocebo effect occurs when negative expectations cause a person to experience real negative symptoms, such as side effects from an inactive pill. It is the opposite of the placebo effect.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,memory,How much information can short-term memory hold?,"Short-term memory can hold a limited amount of information, traditionally estimated at about seven items, plus or minus two, for around 15 to 30 seconds without rehearsal. More recent research suggests a limit closer to about four chunks.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,memory,What is the Ebbinghaus forgetting curve?,"The forgetting curve, described by Hermann Ebbinghaus, shows that newly learned information is forgotten rapidly at first and then more slowly over time unless it is reviewed.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,memory,What is the spacing effect?,The spacing effect is the finding that information is remembered better when study sessions are spread out over time rather than crammed into one session.,intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,memory,What is the serial position effect?,The serial position effect is the tendency to remember the first items (primacy effect) and last items (recency effect) in a list better than those in the middle.,intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,memory,What are false memories?,False memories are recollections of events that did not happen or that differ from how they actually happened. Research by Elizabeth Loftus showed that leading questions and suggestion can create or distort memories.,advanced,en,facts_yaml,facts
qna,general_knowledge,psychology,biological_psychology,What is REM sleep?,"REM (rapid eye movement) sleep is a stage of sleep characterized by rapid eye movements, vivid dreaming, and temporary paralysis of most muscles. It recurs in cycles about every 90 minutes during the night.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,biological_psychology,What is a circadian rhythm?,"A circadian rhythm is the body's roughly 24-hour internal clock that regulates sleep, wakefulness, hormone release, and body temperature. It is influenced mainly by light and darkness.",beginner,en,facts_yaml,facts
qna,general_knowledge,psychology,biological_psychology,What is neuroplasticity?,Neuroplasticity is the brain's ability to reorganize itself by forming new neural connections throughout life. It enables learning and recovery from brain injuries.,intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,biological_psychology,Is it true that people are either left-brained or right-brained?,"No. Although some functions, such as language, are more strongly based in one hemisphere, brain imaging shows that people use both hemispheres extensively and do not have a dominant side that determines personality.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,clinical,What is learned helplessness?,"Learned helplessness is a state in which a person or animal, after repeatedly facing uncontrollable bad events, stops trying to avoid them even when escape becomes possible. It has been linked to depression.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,learning,What is a growth mindset?,"A growth mindset, a concept developed by Carol Dweck, is the belief that abilities and intelligence can be developed through effort, learning, and persistence, rather than being fixed traits.",beginner,en,facts_yaml,facts
qna,general_knowledge,psychology,clinical,What is cognitive behavioral therapy?,"Cognitive behavioral therapy (CBT) is a form of talk therapy that helps people identify and change unhelpful thought patterns and behaviors. It is widely used to treat anxiety, depression, and other conditions.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,psychoanalysis,What are defense mechanisms in psychology?,"Defense mechanisms are unconscious strategies that protect people from anxiety or uncomfortable feelings, a concept from Sigmund and Anna Freud. Examples include denial, repression, projection, and rationalization.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,psychoanalysis,"What are the id, ego, and superego in Freud's theory?","In Freud's model, the id is the source of basic instinctive drives, the superego holds internalized moral standards, and the ego mediates between them and reality.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,perception,What are Gestalt principles of perception?,"Gestalt principles describe how people naturally organize visual elements into groups or wholes. They include proximity, similarity, closure, continuity, and figure-ground relationships.",advanced,en,facts_yaml,facts
qna,general_knowledge,psychology,attention,What is the cocktail party effect?,"The cocktail party effect is the ability to focus on one conversation in a noisy room while filtering out others, yet still notice important information, such as hearing your own name spoken elsewhere.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,attention,What is inattentional blindness?,"Inattentional blindness is failing to notice an obvious object or event because attention is focused elsewhere. In a famous experiment, many viewers counting basketball passes failed to see a person in a gorilla suit walk through the scene.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,social_psychology,What is the mere exposure effect?,"The mere exposure effect is the tendency for people to develop a preference for things simply because they are familiar with them, such as liking a song more after hearing it several times.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,cognitive_biases,What is loss aversion?,Loss aversion is the tendency for people to feel the pain of a loss more strongly than the pleasure of an equal gain. It was described by psychologists Daniel Kahneman and Amos Tversky.,intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,cognitive_biases,What is the framing effect?,"The framing effect is a cognitive bias in which people make different decisions depending on how the same information is presented. For example, a treatment described as having a 90% survival rate is judged more favorably than one with a 10% death rate.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,research_methods,What is the Hawthorne effect?,The Hawthorne effect is the tendency of people to change their behavior when they know they are being observed. It can distort the results of studies.,intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,research_methods,What is a double-blind study?,"In a double-blind study, neither the participants nor the researchers who interact with them know who is receiving the real treatment and who is receiving a placebo. This reduces bias from expectations.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,research_methods,What is the difference between longitudinal and cross-sectional studies?,"A longitudinal study follows the same participants over a long period, tracking changes over time. A cross-sectional study compares different groups of people at a single point in time.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,emotion,What is emotional intelligence?,"Emotional intelligence is the ability to recognize, understand, and manage one's own emotions and to recognize and influence the emotions of others. It is linked to effective communication and relationships.",intermediate,en,facts_yaml,facts
qna,general_knowledge,psychology,emotion,What is the Yerkes-Dodson law?,"The Yerkes-Dodson law describes the relationship between arousal and performance: performance improves with arousal up to an optimal point, then declines when arousal becomes too high. The optimal level is lower for complex tasks.",advanced,en,facts_yaml,facts
qna,general_knowledge,psychology,clinical,What is a phobia?,"A phobia is an intense, irrational fear of a specific object or situation, such as heights, spiders, or flying, that leads to avoidance and distress out of proportion to the actual danger.",beginner,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is Occam's razor?,"Occam's razor is the principle that, among competing explanations that fit the evidence equally well, the one requiring the fewest assumptions should be preferred.",beginner,en,facts_yaml,facts
qna,general_knowledge,philosophy,philosophy_of_religion,What is Pascal's wager?,"Pascal's wager is Blaise Pascal's argument that a rational person should live as though God exists, because believing costs little if God does not exist, while not believing risks infinite loss if God does exist.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What are Zeno's paradoxes?,"Zeno's paradoxes are arguments by the ancient Greek philosopher Zeno of Elea that seem to show motion is impossible. In one, Achilles can never overtake a tortoise because he must first reach where it was, by which time it has moved ahead; the paradoxes are resolved mathematically by infinite series.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,epistemology,What did John Locke mean by tabula rasa?,"Tabula rasa, or blank slate, is John Locke's idea that the human mind at birth contains no innate ideas, and that all knowledge comes from experience and perception.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,metaphysics,What are Aristotle's four causes?,"Aristotle identified four causes to explain why a thing exists: the material cause (what it is made of), the formal cause (its form or design), the efficient cause (what brought it about), and the final cause (its purpose).",advanced,en,facts_yaml,facts
qna,general_knowledge,philosophy,eastern_philosophy,What are the core ideas of Confucianism?,"Confucianism, founded on the teachings of Confucius, emphasizes moral character, respect for family and elders (filial piety), proper social relationships, ritual propriety, and virtuous government.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,eastern_philosophy,What is Taoism?,"Taoism is a Chinese philosophical and religious tradition traditionally attributed to Laozi. It emphasizes living in harmony with the Tao, the natural way of the universe, through simplicity, humility, and effortless action (wu wei).",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,eastern_philosophy,What are the Four Noble Truths in Buddhism?,"The Four Noble Truths are that life involves suffering, suffering arises from craving, suffering can end, and the path to its end is the Noble Eightfold Path.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,political_philosophy,What is Machiavelli's The Prince about?,"The Prince, written by Niccolò Machiavelli in 1513, is a guide for rulers on gaining and keeping power. It argues that effective rulers must sometimes act ruthlessly, and it is often summarized, somewhat simplistically, as ""the ends justify the means.""",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,political_philosophy,What is John Stuart Mill's harm principle?,The harm principle states that the only justification for exercising power over an individual against their will is to prevent harm to others. Mill set it out in On Liberty in 1859.,intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,political_philosophy,What is historical materialism?,"Historical materialism is Karl Marx's theory that the economic organization of society, especially who owns the means of production, shapes its politics, culture, and ideas, and that history develops through conflicts between social classes.",advanced,en,facts_yaml,facts
qna,general_knowledge,philosophy,existentialism,"What did Jean-Paul Sartre mean by ""existence precedes essence""?",Sartre meant that humans have no predetermined nature or purpose; they first exist and then define themselves through their choices and actions. With this freedom comes full responsibility for who one becomes.,intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,feminist_philosophy,What is Simone de Beauvoir known for?,"Simone de Beauvoir was a French existentialist philosopher best known for The Second Sex (1949), which argued that women have been defined as ""the Other"" relative to men. It is a foundational text of modern feminism.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,philosophy_of_mind,What is the Chinese room argument?,"The Chinese room argument, proposed by John Searle in 1980, imagines a person who follows rules to produce correct Chinese answers without understanding Chinese. Searle argued that a computer running a program likewise manipulates symbols without real understanding.",advanced,en,facts_yaml,facts
qna,general_knowledge,philosophy,epistemology,What is the Gettier problem?,"The Gettier problem, from Edmund Gettier's 1963 paper, presents cases where someone has a justified true belief that seems not to count as knowledge, because it is true only by luck. It challenged the traditional definition of knowledge as justified true belief.",advanced,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is an ad hominem fallacy?,"An ad hominem fallacy attacks the person making an argument rather than the argument itself, for example dismissing a claim because of the speaker's character instead of the evidence.",beginner,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is a straw man fallacy?,"A straw man fallacy misrepresents or oversimplifies someone's argument to make it easier to attack, and then refutes the distorted version rather than the real one.",beginner,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is a slippery slope fallacy?,"A slippery slope fallacy claims that a small first step will inevitably lead to a chain of extreme consequences, without evidence that the chain will actually occur.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is circular reasoning?,"Circular reasoning, or begging the question, is a fallacy in which an argument assumes the very conclusion it is trying to prove, such as ""this book is true because the book says it is true.""",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is a false dilemma?,"A false dilemma presents only two options as if they were the only possibilities, when in fact other alternatives exist. ""You are either with us or against us"" is a common example.",beginner,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is an appeal to authority fallacy?,"An appeal to authority fallacy treats a claim as true simply because an authority figure says so, especially when that person is not an expert on the topic or when experts disagree.",intermediate,en,facts_yaml,facts
qna,general_knowledge,philosophy,logic,What is the bandwagon fallacy?,The bandwagon fallacy argues that something is true or good because many people believe or do it.,intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,fundamentals,What is sociology?,"Sociology is the scientific study of society, social relationships, institutions, and human behavior in groups. It examines how factors such as class, culture, and institutions shape people's lives.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,socialization,What is socialization?,"Socialization is the lifelong process by which people learn the norms, values, language, and behaviors of their society. Family, schools, peers, and the media are major agents of socialization.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,norms,What are social norms?,"Social norms are the unwritten rules and expectations about how people should behave in a particular group or society, such as queuing in line or shaking hands when greeting.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,norms,What is deviance in sociology?,Deviance is behavior that violates the social norms of a group or society. What counts as deviant varies across cultures and over time.,intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,stratification,What is social stratification?,"Social stratification is the ranking of people in a society into layers based on factors such as wealth, income, occupation, education, and power.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,stratification,What is social mobility?,"Social mobility is the movement of individuals or groups between social positions, such as rising from a working-class to a middle-class occupation. It can be upward or downward and can occur within a lifetime or across generations.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,culture,What is culture in sociology?,"Culture is the shared beliefs, values, customs, language, knowledge, and material objects of a group of people, passed down from one generation to the next.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,culture,What is the difference between a subculture and a counterculture?,"A subculture is a group that shares distinctive values or practices while still accepting the main culture, such as a group of gamers. A counterculture actively rejects and opposes the dominant culture's values, such as the 1960s hippie movement.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,culture,What is ethnocentrism?,Ethnocentrism is judging other cultures by the standards of one's own culture and regarding one's own as superior.,intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,culture,What is cultural relativism?,"Cultural relativism is the principle of understanding a culture's beliefs and practices on its own terms, rather than judging them by the standards of another culture.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,global,What is globalization?,"Globalization is the growing interconnection of the world's economies, cultures, and populations through trade, technology, travel, and communication.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,groups,What is the difference between primary and secondary groups?,"A primary group is small and close-knit, with personal, long-lasting relationships, such as a family or close friends. A secondary group is larger and more impersonal, organized around a specific goal, such as coworkers or a club.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,organizations,What are the characteristics of bureaucracy according to Max Weber?,"Max Weber described bureaucracy as an organization with a clear hierarchy of authority, specialized roles, written rules and procedures, impersonal relationships, and hiring and promotion based on qualifications.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,theory,What did Émile Durkheim mean by anomie?,"Anomie is a condition in which society provides little moral guidance to individuals, leaving them without clear norms. Durkheim argued it can arise during rapid social change and linked it to higher suicide rates.",advanced,en,facts_yaml,facts
qna,general_knowledge,sociology,theory,What is conflict theory in sociology?,"Conflict theory, rooted in the work of Karl Marx, views society as an arena of inequality in which groups compete for limited resources and power. It focuses on how dominant groups maintain their advantages.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,theory,What is functionalism in sociology?,"Functionalism views society as a system of interconnected parts, such as family, education, and religion, each serving a function that helps maintain stability and order.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,theory,What is symbolic interactionism?,"Symbolic interactionism is a sociological perspective that focuses on how people create and interpret meaning through everyday social interactions and shared symbols, such as language and gestures.",advanced,en,facts_yaml,facts
qna,general_knowledge,sociology,family,What is the difference between a nuclear family and an extended family?,"A nuclear family consists of parents and their children living together. An extended family also includes other relatives, such as grandparents, aunts, uncles, and cousins, often living together or nearby.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,institutions,What is a social institution?,"A social institution is an established system of norms and structures that meets basic needs of society, such as family, education, religion, government, and the economy.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,urban,What is gentrification?,"Gentrification is the process by which wealthier people move into a lower-income urban neighborhood, raising property values and rents. It can improve housing and services but often displaces long-time, lower-income residents.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,inequality,What is institutional racism?,"Institutional racism is discrimination that is built into the policies, practices, and structures of institutions, such as schools, employers, or legal systems, producing unequal outcomes for racial groups even without individual intent.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,inequality,What is the difference between prejudice and discrimination?,"Prejudice is a negative attitude or preconceived judgment about a group of people. Discrimination is unfair treatment of people based on their group membership. Prejudice is a belief, while discrimination is an action.",beginner,en,facts_yaml,facts
qna,general_knowledge,sociology,stratification,What is the difference between ascribed status and achieved status?,"Ascribed status is a social position a person is born into or given involuntarily, such as age or family background. Achieved status is earned through one's own efforts, such as becoming a doctor.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,roles,What is role conflict?,"Role conflict occurs when the expectations of two or more social roles a person holds clash, such as a working parent having to choose between a work meeting and a child's school event.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,groups,What is social capital?,"Social capital is the value that comes from social networks and relationships, such as trust, mutual help, and access to information and opportunities.",advanced,en,facts_yaml,facts
qna,general_knowledge,sociology,technology,What is the digital divide?,"The digital divide is the gap between people who have access to modern information technology, such as computers and the internet, and those who do not, often reflecting differences in income, location, age, or education.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,stratification,What is meritocracy?,A meritocracy is a system in which people advance based on their abilities and achievements rather than on wealth or social background. Critics argue that unequal opportunities make true meritocracy hard to achieve.,advanced,en,facts_yaml,facts
qna,general_knowledge,sociology,religion,What is secularization?,"Secularization is the process by which religion loses social and cultural influence in a society, as institutions such as government, education, and science become separate from religious authority.",advanced,en,facts_yaml,facts
qna,general_knowledge,sociology,change,What is a social movement?,"A social movement is an organized collective effort by a large group of people to bring about or resist social, political, or cultural change, such as the women's suffrage and environmental movements.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,media,What is agenda-setting theory?,"Agenda-setting theory holds that the mass media influence which issues the public considers important, not by telling people what to think but by deciding what to cover and how prominently.",advanced,en,facts_yaml,facts
qna,general_knowledge,sociology,inequality,What is the difference between absolute poverty and relative poverty?,"Absolute poverty is lacking the basic necessities for survival, such as food, clean water, and shelter. Relative poverty is having much less income or resources than the average in one's society, making it hard to participate fully.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,welfare,What is a welfare state?,"A welfare state is a system in which the government takes primary responsibility for citizens' social and economic well-being through public services and benefits, such as healthcare, pensions, unemployment support, and education.",intermediate,en,facts_yaml,facts
qna,general_knowledge,sociology,organizations,What is McDonaldization?,"McDonaldization, a term coined by sociologist George Ritzer, describes how the principles of fast-food restaurants, namely efficiency, calculability, predictability, and control, increasingly dominate other areas of society.",advanced,en,facts_yaml,facts
qna,general_knowledge,sociology,groups,What is peer pressure?,"Peer pressure is the influence that members of a social group exert on one another to adopt certain attitudes, values, or behaviors in order to fit in.",beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Romeo and Juliet?,Romeo and Juliet was written by William Shakespeare in the 1590s. It is a tragedy about two young lovers from feuding families in Verona.,beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What is Hamlet about?,"Hamlet, a tragedy by William Shakespeare, tells of Prince Hamlet of Denmark, who seeks revenge on his uncle Claudius for murdering his father and marrying his mother. It explores themes of indecision, madness, and mortality.",beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Pride and Prejudice?,"Pride and Prejudice was written by Jane Austen and published in 1813. It follows Elizabeth Bennet and Mr. Darcy and examines class, marriage, and first impressions.",beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What is George Orwell's novel 1984 about?,"Nineteen Eighty-Four, published in 1949, depicts a totalitarian state ruled by the Party and its figurehead Big Brother, which uses constant surveillance, propaganda, and the rewriting of history to control citizens.",beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Don Quixote?,Don Quixote was written by the Spanish author Miguel de Cervantes and published in two parts in 1605 and 1615. It is often considered the first modern novel.,intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote War and Peace?,War and Peace was written by the Russian author Leo Tolstoy and published in the 1860s. It follows several aristocratic families during Napoleon's invasion of Russia.,intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What is Homer's Odyssey about?,"The Odyssey is an ancient Greek epic poem attributed to Homer. It tells of the hero Odysseus's ten-year journey home to Ithaca after the Trojan War and his struggles against monsters, gods, and suitors.",beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote the Divine Comedy?,"The Divine Comedy was written by the Italian poet Dante Alighieri in the early 14th century. It describes Dante's journey through Hell, Purgatory, and Paradise.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote One Hundred Years of Solitude?,One Hundred Years of Solitude was written by the Colombian author Gabriel García Márquez and published in 1967. It is a landmark of magical realism.,intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What is Things Fall Apart about?,"Things Fall Apart, published in 1958 by the Nigerian author Chinua Achebe, tells the story of Okonkwo, an Igbo leader, and the effects of British colonialism and Christian missionaries on his community.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote To Kill a Mockingbird?,"To Kill a Mockingbird was written by Harper Lee and published in 1960. Narrated by the child Scout Finch, it deals with racial injustice in the American South.",beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Frankenstein?,"Frankenstein was written by Mary Shelley and published in 1818. It tells of Victor Frankenstein, who creates a living being, and is often regarded as one of the first science fiction novels.",beginner,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote The Great Gatsby?,"The Great Gatsby was written by F. Scott Fitzgerald and published in 1925. It portrays the wealth, excess, and disillusionment of the American Jazz Age.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Why is Rabindranath Tagore significant in literature?,"Rabindranath Tagore was a Bengali poet, writer, and composer who in 1913 became the first non-European to win the Nobel Prize in Literature, largely for his collection Gitanjali. He also wrote the national anthems of India and Bangladesh.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Crime and Punishment?,"Crime and Punishment was written by the Russian novelist Fyodor Dostoevsky and published in 1866. It follows Raskolnikov, a poor student who commits a murder and struggles with guilt.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Moby-Dick?,Moby-Dick was written by the American author Herman Melville and published in 1851. It tells of Captain Ahab's obsessive hunt for a white whale.,intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Les Misérables?,"Les Misérables was written by the French author Victor Hugo and published in 1862. It follows the ex-convict Jean Valjean and explores justice, poverty, and redemption in 19th-century France.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What is The Tale of Genji?,The Tale of Genji is a Japanese classic written by the noblewoman Murasaki Shikibu in the early 11th century. It depicts court life in the Heian period and is often called one of the world's first novels.,advanced,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote The Canterbury Tales?,"The Canterbury Tales was written by Geoffrey Chaucer in the late 14th century. It is a collection of stories told by pilgrims traveling to Canterbury, written in Middle English.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Paradise Lost?,"Paradise Lost is an epic poem by the English poet John Milton, first published in 1667. It retells the biblical story of the fall of Adam and Eve and Satan's rebellion.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What is Animal Farm about?,"Animal Farm, a 1945 novella by George Orwell, is an allegory in which farm animals overthrow their human farmer, only for the pigs to become tyrants. It satirizes the Russian Revolution and Stalinism.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,Who wrote Brave New World?,"Brave New World was written by Aldous Huxley and published in 1932. It depicts a future society controlled through genetic engineering, conditioning, and pleasure.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What are the Ramayana and the Mahabharata?,"The Ramayana and the Mahabharata are the two great Sanskrit epics of ancient India. The Ramayana tells of Prince Rama's rescue of his wife Sita, and the Mahabharata centers on a war between two branches of a royal family and includes the Bhagavad Gita.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,authors_and_works,What is the Epic of Gilgamesh?,"The Epic of Gilgamesh is an ancient Mesopotamian poem, one of the oldest surviving works of literature. It follows King Gilgamesh of Uruk and his quest for immortality.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,forms,What is iambic pentameter?,"Iambic pentameter is a line of verse with five iambs, each made of an unstressed syllable followed by a stressed one, giving ten syllables per line. Shakespeare used it extensively.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,forms,What is a limerick?,"A limerick is a humorous five-line poem with an AABBA rhyme scheme. The first, second, and fifth lines are longer, and the third and fourth are shorter.",beginner,en,facts_yaml,facts
qna,language_skills,literature,forms,What is an ode?,"An ode is a formal lyric poem that praises or celebrates a person, object, or idea, often in an elevated style. Keats's ""Ode to a Nightingale"" is a famous example.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,forms,What is an elegy?,"An elegy is a poem of serious reflection, usually a lament for someone who has died.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,forms,What is a ballad?,"A ballad is a poem or song that tells a story in short stanzas, often with a refrain. Traditional ballads were passed down orally.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,genres,What is a literary genre?,"A literary genre is a category of literature defined by shared form, style, or subject matter, such as poetry, drama, fiction, mystery, science fiction, or fantasy.",beginner,en,facts_yaml,facts
qna,language_skills,literature,genres,What is magical realism?,Magical realism is a literary style in which magical or supernatural events are presented matter-of-factly within an otherwise realistic setting. It is associated especially with Latin American writers such as Gabriel García Márquez.,intermediate,en,facts_yaml,facts
qna,language_skills,literature,movements,What was Romanticism in literature?,"Romanticism was a literary movement of the late 18th and early 19th centuries that emphasized emotion, imagination, individualism, and nature. Leading writers included Wordsworth, Coleridge, Keats, and Shelley.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,movements,What is stream of consciousness in literature?,"Stream of consciousness is a narrative technique that presents a character's thoughts and feelings as a continuous flow, often without conventional structure. Virginia Woolf and James Joyce used it in modernist fiction.",advanced,en,facts_yaml,facts
qna,language_skills,literature,devices,What is a tragic flaw?,"A tragic flaw, or hamartia, is a character trait or error that leads to the downfall of a tragic hero. Macbeth's ambition is a classic example.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,devices,What is catharsis in literature?,"Catharsis is the release of emotions, particularly pity and fear, that an audience experiences through art, especially tragedy. The concept comes from Aristotle's Poetics.",advanced,en,facts_yaml,facts
qna,language_skills,literature,devices,What does in medias res mean?,"In medias res is Latin for ""in the middle of things"" and describes a story that begins in the middle of the action, with earlier events revealed later. Homer's epics use this technique.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,devices,What is deus ex machina?,"Deus ex machina, Latin for ""god from the machine,"" is a plot device in which an unsolvable problem is suddenly resolved by an unexpected and improbable event or character.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,devices,What is an archetype in literature?,"An archetype is a recurring character type, symbol, or situation found across many stories and cultures, such as the hero, the mentor, or the journey.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,devices,What is the difference between a motif and a theme?,"A theme is a story's central idea or message, such as the corrupting effect of power. A motif is a recurring element, such as an image, symbol, or phrase, that helps develop the theme.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,devices,What is the difference between tone and mood in literature?,"Tone is the author's attitude toward the subject or audience, such as humorous or serious. Mood is the feeling or atmosphere the text creates in the reader, such as suspense or calm.",intermediate,en,facts_yaml,facts
qna,language_skills,literature,structure,What is Freytag's pyramid?,"Freytag's pyramid is a model of dramatic structure with five parts: exposition, rising action, climax, falling action, and resolution (or denouement).",intermediate,en,facts_yaml,facts
qna,language_skills,literature,characters,What is an antihero?,"An antihero is a central character who lacks conventional heroic qualities, such as morality or courage, yet still engages the audience's interest or sympathy.",intermediate,en,facts_yaml,facts
