type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,language_foundation,common_expressions,idioms,"What does the idiom ""burn the midnight oil"" mean?","""Burn the midnight oil"" is an idiom meaning to stay up late working or studying. Example: She burned the midnight oil to finish her project.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""call it a day"" mean?","""Call it a day"" is an idiom meaning to stop working on something for the rest of the day. Example: We've done enough; let's call it a day.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""cut corners"" mean?","""Cut corners"" is an idiom meaning to do something in the easiest or cheapest way, often lowering quality or ignoring rules. Example: The builders cut corners, and the roof started leaking.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""get cold feet"" mean?","""Get cold feet"" is an idiom meaning to suddenly become too nervous to do something you had planned. Example: He got cold feet just before his speech.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""hit the sack"" mean?","""Hit the sack"" is an idiom meaning to go to bed. Example: I'm exhausted, so I'm going to hit the sack.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""in the same boat"" mean?","""In the same boat"" is an idiom meaning in the same difficult situation as someone else. Example: Don't worry, we're all in the same boat.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""keep an eye on"" mean?","""Keep an eye on"" is an idiom meaning to watch someone or something carefully. Example: Can you keep an eye on my bag for a minute?",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""miss the boat"" mean?","""Miss the boat"" is an idiom meaning to lose an opportunity by being too slow to act. Example: The tickets sold out; we missed the boat.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""on the fence"" mean?","""On the fence"" is an idiom meaning undecided about something. Example: I'm still on the fence about which university to choose.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""pull someone's leg"" mean?","""Pull someone's leg"" is an idiom meaning to joke with someone by telling them something untrue. Example: Don't worry, I'm just pulling your leg.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""see eye to eye"" mean?","""See eye to eye"" is an idiom meaning to agree with someone. Example: My brother and I don't always see eye to eye.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""the last straw"" mean?","""The last straw"" is an idiom meaning the final problem in a series of problems that makes someone lose patience. Example: Being late again was the last straw for his boss.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""when pigs fly"" mean?","""When pigs fly"" is an idiom meaning used to say that something will never happen. Example: He'll clean his room when pigs fly.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""beat around the bush"" mean?","""Beat around the bush"" is an idiom meaning to avoid talking about the main topic directly. Example: Stop beating around the bush and tell me what happened.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""the best of both worlds"" mean?","""The best of both worlds"" is an idiom meaning a situation in which you can enjoy the advantages of two different things at once. Example: Working from home part-time gives me the best of both worlds.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""a blessing in disguise"" mean?","""A blessing in disguise"" is an idiom meaning something that seems bad at first but turns out to be good. Example: Losing that job was a blessing in disguise.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""break a leg"" mean?","""Break a leg"" is an idiom meaning good luck, said especially to performers before they go on stage. Example: Break a leg in tonight's show!",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""cross that bridge when you come to it"" mean?","""Cross that bridge when you come to it"" is an idiom meaning to deal with a problem only when it actually happens, not before. Example: We'll cross that bridge when we come to it.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""every cloud has a silver lining"" mean?","""Every cloud has a silver lining"" is an idiom meaning there is something good even in a bad situation. Example: The flight was canceled, but every cloud has a silver lining: we got an extra day at the beach.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""get the ball rolling"" mean?","""Get the ball rolling"" is an idiom meaning to start an activity or process. Example: Let's get the ball rolling with a quick introduction.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""go the extra mile"" mean?","""Go the extra mile"" is an idiom meaning to make more effort than is expected. Example: The staff always go the extra mile for their customers.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""hang in there"" mean?","""Hang in there"" is an idiom meaning to keep trying and not give up in a difficult situation. Example: Hang in there; the exams are almost over.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""kill two birds with one stone"" mean?","""Kill two birds with one stone"" is an idiom meaning to achieve two things with a single action. Example: I killed two birds with one stone by visiting my aunt on the way to work.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""leave no stone unturned"" mean?","""Leave no stone unturned"" is an idiom meaning to try every possible way to find or achieve something. Example: The detectives left no stone unturned in their search.",advanced,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""on thin ice"" mean?","""On thin ice"" is an idiom meaning in a risky situation where you could easily get into trouble. Example: After arriving late twice, he's on thin ice with his manager.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""out of the blue"" mean?","""Out of the blue"" is an idiom meaning suddenly and unexpectedly. Example: She called me out of the blue after ten years.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""rule of thumb"" mean?","""Rule of thumb"" is an idiom meaning a practical, general guideline based on experience rather than exact calculation. Example: As a rule of thumb, save at least ten percent of your income.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""take it with a grain of salt"" mean?","""Take it with a grain of salt"" is an idiom meaning to not completely believe something because it may not be accurate. Example: Take online reviews with a grain of salt.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""the tip of the iceberg"" mean?","""The tip of the iceberg"" is an idiom meaning a small, visible part of a much larger problem. Example: These complaints are just the tip of the iceberg.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""throw in the towel"" mean?","""Throw in the towel"" is an idiom meaning to give up or admit defeat. Example: After three failed attempts, he threw in the towel.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""back to square one"" mean?","""Back to square one"" is an idiom meaning back to the beginning, after an attempt has failed. Example: The plan failed, so we're back to square one.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""barking up the wrong tree"" mean?","""Barking up the wrong tree"" is an idiom meaning looking for something in the wrong place or blaming the wrong person. Example: If you think I took your pen, you're barking up the wrong tree.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""bite off more than you can chew"" mean?","""Bite off more than you can chew"" is an idiom meaning to try to do more than you are able to manage. Example: I bit off more than I could chew by taking three extra classes.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""by the skin of your teeth"" mean?","""By the skin of your teeth"" is an idiom meaning only just; by a very small margin. Example: She passed the exam by the skin of her teeth.",advanced,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""cry over spilled milk"" mean?","""Cry over spilled milk"" is an idiom meaning to be upset about something that has already happened and cannot be changed. Example: It's no use crying over spilled milk; let's fix it.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""face the music"" mean?","""Face the music"" is an idiom meaning to accept the unpleasant consequences of your actions. Example: After breaking the window, he had to face the music.",advanced,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""get out of hand"" mean?","""Get out of hand"" is an idiom meaning to become impossible to control. Example: The party got out of hand and the neighbors complained.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""give someone the benefit of the doubt"" mean?","""Give someone the benefit of the doubt"" is an idiom meaning to believe someone's explanation even though it might not be true. Example: I'll give him the benefit of the doubt this time.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""hit the ground running"" mean?","""Hit the ground running"" is an idiom meaning to start a new activity quickly and successfully. Example: The new manager hit the ground running.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""in hot water"" mean?","""In hot water"" is an idiom meaning in trouble. Example: He's in hot water for missing the deadline.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""keep your chin up"" mean?","""Keep your chin up"" is an idiom meaning to stay cheerful in a difficult situation. Example: Keep your chin up; things will get better.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""a drop in the ocean"" mean?","""A drop in the ocean"" is an idiom meaning a very small amount compared with what is needed. Example: The donation was just a drop in the ocean.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""let sleeping dogs lie"" mean?","""Let sleeping dogs lie"" is an idiom meaning to avoid bringing up an old problem that could cause trouble again. Example: I decided to let sleeping dogs lie and not mention the argument.",advanced,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""no pain, no gain"" mean?","""No pain, no gain"" is an idiom meaning you have to work hard or suffer to achieve something. Example: Training is tough, but no pain, no gain.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""on the ball"" mean?","""On the ball"" is an idiom meaning quick to understand and react; alert and competent. Example: Our new assistant is really on the ball.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""over the moon"" mean?","""Over the moon"" is an idiom meaning extremely happy. Example: She was over the moon about her exam results.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""play it by ear"" mean?","""Play it by ear"" is an idiom meaning to decide how to act as a situation develops, rather than planning in advance. Example: We don't have a plan for tomorrow; let's play it by ear.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""put all your eggs in one basket"" mean?","""Put all your eggs in one basket"" is an idiom meaning to rely entirely on one plan or thing, risking losing everything if it fails. Example: Don't put all your eggs in one basket; apply to several colleges.",advanced,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""take a rain check"" mean?","""Take a rain check"" is an idiom meaning to politely decline an offer now while suggesting you would accept it later. Example: I can't come tonight, but can I take a rain check?",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""speak of the devil"" mean?","""Speak of the devil"" is an idiom meaning said when the person you were just talking about appears. Example: Speak of the devil, here comes John now.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""steal someone's thunder"" mean?","""Steal someone's thunder"" is an idiom meaning to take attention or credit away from someone else. Example: She stole my thunder by announcing her news first.",advanced,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""the elephant in the room"" mean?","""The elephant in the room"" is an idiom meaning an obvious problem that everyone knows about but avoids discussing. Example: The budget cut was the elephant in the room at the meeting.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""think outside the box"" mean?","""Think outside the box"" is an idiom meaning to think creatively and in new ways. Example: We need to think outside the box to solve this.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""time flies"" mean?","""Time flies"" is an idiom meaning time seems to pass very quickly. Example: Time flies when you're having fun.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""up in the air"" mean?","""Up in the air"" is an idiom meaning uncertain or not yet decided. Example: Our holiday plans are still up in the air.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""wrap your head around"" mean?","""Wrap your head around"" is an idiom meaning to manage to understand something difficult or surprising. Example: I can't wrap my head around how big the universe is.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""actions speak louder than words"" mean?","""Actions speak louder than words"" is an idiom meaning what people do is more important than what they say. Example: He promised to help, but actions speak louder than words.",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""add insult to injury"" mean?","""Add insult to injury"" is an idiom meaning to make a bad situation even worse. Example: To add insult to injury, it started raining after my car broke down.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""a penny for your thoughts"" mean?","""A penny for your thoughts"" is an idiom meaning a way of asking someone what they are thinking about. Example: You look quiet; a penny for your thoughts?",beginner,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""back to the drawing board"" mean?","""Back to the drawing board"" is an idiom meaning to start planning again because the previous attempt failed. Example: The design didn't work, so it's back to the drawing board.",intermediate,en,facts_yaml,facts
qna,language_foundation,common_expressions,idioms,"What does the idiom ""easier said than done"" mean?","""Easier said than done"" is an idiom meaning more difficult to do than to talk about. Example: Quitting sugar is easier said than done.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""borrow"" mean?","""Borrow"" is a verb meaning to take and use something that belongs to someone else, intending to give it back. Example: Can I borrow your pen for a moment?",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""lend"" mean?","""Lend"" is a verb meaning to give something to someone for a period of time, expecting it to be returned. Example: Could you lend me ten dollars until tomorrow?",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""afford"" mean?","""Afford"" is a verb meaning to have enough money or time to be able to do or buy something. Example: We can't afford a new car this year.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""arrange"" mean?","""Arrange"" is a verb meaning to plan or organize something, or to put things in a particular order. Example: She arranged a meeting for Monday morning.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""attempt"" mean?","""Attempt"" is a verb meaning to try to do something, especially something difficult. Example: He attempted to climb the mountain alone.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""belong"" mean?","""Belong"" is a verb meaning to be owned by someone, or to be a member of a group or in the right place. Example: This umbrella belongs to my sister.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""complain"" mean?","""Complain"" is a verb meaning to say that you are unhappy or not satisfied with something. Example: The guests complained about the cold room.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""compare"" mean?","""Compare"" is a verb meaning to examine two or more things to see how they are similar or different. Example: Compare the prices before you buy.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""celebrate"" mean?","""Celebrate"" is a verb meaning to do something enjoyable because of a special occasion or success. Example: We celebrated her birthday with a picnic.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""deliver"" mean?","""Deliver"" is a verb meaning to take goods, letters, or packages to a place or person. Example: The package will be delivered tomorrow.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""encourage"" mean?","""Encourage"" is a verb meaning to give someone support, confidence, or hope to do something. Example: My teacher encouraged me to enter the competition.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""estimate"" mean?","""Estimate"" is a verb meaning to roughly calculate or judge the size, value, or cost of something. Example: They estimated the repairs would take a week.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""improve"" mean?","""Improve"" is a verb meaning to make something better or to become better. Example: Reading every day will improve your vocabulary.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""involve"" mean?","""Involve"" is a verb meaning to include something as a necessary part, or to make someone take part. Example: The job involves a lot of travel.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""mention"" mean?","""Mention"" is a verb meaning to speak or write about something briefly. Example: She mentioned that she was moving to London.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""prefer"" mean?","""Prefer"" is a verb meaning to like one thing or person more than another. Example: I prefer tea to coffee.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""prepare"" mean?","""Prepare"" is a verb meaning to make something ready, or to get ready for something. Example: We need to prepare for the exam.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""protect"" mean?","""Protect"" is a verb meaning to keep someone or something safe from harm or damage. Example: Sunscreen protects your skin from the sun.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""rely"" mean?","""Rely"" is a verb meaning to depend on someone or something for help or support. Example: Many people rely on public transport to get to work.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""remind"" mean?","""Remind"" is a verb meaning to help someone remember something. Example: Please remind me to call my mother.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""replace"" mean?","""Replace"" is a verb meaning to put something new in the place of something old, broken, or missing. Example: I need to replace the batteries in the remote.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""require"" mean?","""Require"" is a verb meaning to need something, or to officially demand that something be done. Example: This recipe requires three eggs.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""respond"" mean?","""Respond"" is a verb meaning to say or do something as a reaction to something. Example: She hasn't responded to my message yet.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""suggest"" mean?","""Suggest"" is a verb meaning to mention an idea or plan for someone to consider. Example: I suggest we leave early to avoid traffic.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""available"" mean?","""Available"" is an adjective meaning able to be obtained, used, or reached. Example: Tickets are available online.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""familiar"" mean?","""Familiar"" is an adjective meaning well known to you, or often seen or heard. Example: Her face looks familiar.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""obvious"" mean?","""Obvious"" is an adjective meaning easy to see, notice, or understand. Example: It was obvious that he was tired.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""efficient"" mean?","""Efficient"" is an adjective meaning working well and quickly without wasting time, energy, or resources. Example: The new heater is more efficient than the old one.",intermediate,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""flexible"" mean?","""Flexible"" is an adjective meaning able to bend easily, or able to change to suit new conditions. Example: My job has flexible working hours.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""temporary"" mean?","""Temporary"" is an adjective meaning lasting for only a limited time. Example: She found a temporary job for the summer.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""permanent"" mean?","""Permanent"" is an adjective meaning lasting for a very long time or forever. Example: They are looking for a permanent home.",beginner,en,facts_yaml,facts
qna,language_foundation,vocabulary,common_words,"What does the word ""rare"" mean?","""Rare"" is an adjective meaning not happening or found very often. Example: This bird is very rare in Europe.",beginner,en,facts_yaml,facts
